-------------------------------
angle,output,Kp,Ki,Kd
40.84,-193.6,4.74,0.0,0.0
43.69,-207.11,4.74,0.0,0.0
47.32,-224.31,4.74,0.0,0.0
50.25,-238.17,4.74,0.0,0.0
52.17,-247.3,4.74,0.0,0.0
53.29,-252.62,4.74,0.0,0.0
53.09,-251.66,4.74,0.0,0.0
51.57,-244.42,4.74,0.0,0.0
50.04,-237.21,4.74,0.0,0.0
47.81,-226.64,4.74,0.0,0.0
44.94,-213.02,4.74,0.0,0.0
44.37,-210.33,4.74,0.0,0.0
45.58,-216.04,4.74,0.0,0.0
47.97,-227.38,4.74,0.0,0.0
51.41,-243.69,4.74,0.0,0.0
53.9,-255.49,4.74,0.0,0.0
55.7,-264.0,4.74,0.0,0.0
57.36,-271.88,4.74,0.0,0.0
58.9,-279.2,4.74,0.0,0.0
61.64,-292.16,4.74,0.0,0.0
63.58,-301.38,4.74,0.0,0.0
64.16,-304.12,4.74,0.0,0.0
63.75,-302.16,4.74,0.0,0.0
62.84,-297.86,4.74,0.0,0.0
62.14,-294.53,4.74,0.0,0.0
62.37,-295.64,4.74,0.0,0.0
62.87,-298.0,4.74,0.0,0.0
63.04,-298.8,4.74,0.0,0.0
63.25,-299.81,4.74,0.0,0.0
63.51,-301.04,4.74,0.0,0.0
64.22,-304.38,4.74,0.0,0.0
64.63,-306.34,4.74,0.0,0.0
64.88,-307.55,4.74,0.0,0.0
64.56,-306.0,4.74,0.0,0.0
64.45,-305.52,4.74,0.0,0.0
64.56,-306.03,4.74,0.0,0.0
64.31,-304.83,4.74,0.0,0.0
63.89,-302.83,4.74,0.0,0.0
64.18,-304.22,4.74,0.0,0.0
65.11,-308.64,4.74,0.0,0.0
67.15,-318.29,4.74,0.0,0.0
69.33,-328.65,4.74,0.0,0.0
71.53,-339.05,4.74,0.0,0.0
72.38,-343.06,4.74,0.0,0.0
71.85,-340.57,4.74,0.0,0.0
71.21,-337.53,4.74,0.0,0.0
69.72,-330.46,4.74,0.0,0.0
68.86,-326.4,4.74,0.0,0.0
68.36,-324.05,4.74,0.0,0.0
68.53,-324.84,4.74,0.0,0.0
68.74,-325.81,4.74,0.0,0.0
68.88,-326.51,4.74,0.0,0.0
68.53,-324.85,4.74,0.0,0.0
67.27,-318.85,4.74,0.0,0.0
65.71,-311.46,4.74,0.0,0.0
64.92,-307.72,4.74,0.0,0.0
65.23,-309.2,4.74,0.0,0.0
66.95,-317.36,4.74,0.0,0.0
67.98,-322.24,4.74,0.0,0.0
67.9,-321.86,4.74,0.0,0.0
67.1,-318.05,4.74,0.0,0.0
66.94,-317.31,4.74,0.0,0.0
67.58,-320.33,4.74,0.0,0.0
67.38,-319.39,4.74,0.0,0.0
67.14,-318.24,4.74,0.0,0.0
66.84,-316.84,4.74,0.0,0.0
66.63,-315.84,4.74,0.0,0.0
67.37,-319.31,4.74,0.0,0.0
68.68,-325.55,4.74,0.0,0.0
69.97,-331.66,4.74,0.0,0.0
70.93,-336.21,4.74,0.0,0.0
71.2,-337.49,4.74,0.0,0.0
70.5,-334.17,4.74,0.0,0.0
70.17,-332.59,4.74,0.0,0.0
68.72,-325.71,4.74,0.0,0.0
67.7,-320.91,4.74,0.0,0.0
66.81,-316.7,4.74,0.0,0.0
64.81,-307.83,4.75,0.0,0.0
62.26,-295.11,4.74,0.0,0.0
60.38,-286.18,4.74,0.0,0.0
60.31,-285.86,4.74,0.0,0.0
61.39,-290.97,4.74,0.0,0.0
62.6,-296.71,4.74,0.0,0.0
62.1,-294.34,4.74,0.0,0.0
58.79,-278.67,4.74,0.0,0.0
36.39,-172.46,4.74,0.0,0.0
11.51,-54.56,4.74,0.0,0.0
-20.67,97.96,4.74,0.0,0.0
-28.8,136.49,4.74,0.0,0.0
-44.65,211.66,4.74,0.0,0.0
-56.16,266.19,4.74,0.0,0.0
-64.97,307.96,4.74,0.0,0.0
-57.94,274.64,4.74,0.0,0.0
-52.79,250.22,4.74,0.0,0.0
-47.5,225.14,4.74,0.0,0.0
-39.89,189.09,4.74,0.0,0.0
-35.87,170.04,4.74,0.0,0.0
-32.27,152.95,4.74,0.0,0.0
-29.02,137.57,4.74,0.0,0.0
-26.1,123.73,4.74,0.0,0.0
-23.49,111.33,4.74,0.0,0.0
-21.13,100.17,4.74,0.0,0.0
-19.01,90.13,4.74,0.0,0.0
-17.11,81.09,4.74,0.0,0.0
-15.41,73.06,4.74,0.0,0.0
-13.86,65.7,4.74,0.0,0.0
-12.47,59.1,4.74,0.0,0.0
-11.24,53.27,4.74,0.0,0.0
-10.12,47.95,4.74,0.0,0.0
-9.1,43.12,4.74,0.0,0.0
-8.18,38.78,4.74,0.0,0.0
-7.36,34.91,4.74,0.0,0.0
-6.62,31.39,4.74,0.0,0.0
-5.96,28.25,4.74,0.0,0.0
-5.36,25.4,4.74,0.0,0.0
-4.82,22.83,4.74,0.0,0.0
-4.34,20.57,4.74,0.0,0.0
-3.89,18.46,4.74,0.0,0.0
-3.51,16.64,4.74,0.0,0.0
-3.15,14.95,4.74,0.0,0.0
-2.84,13.46,4.74,0.0,0.0
-2.55,12.11,4.74,0.0,0.0
-2.3,10.9,4.74,0.0,0.0
-2.06,9.78,4.74,0.0,0.0
-1.86,8.83,4.74,0.0,0.0
-1.67,7.92,4.74,0.0,0.0
-1.52,7.21,4.74,0.0,0.0
-1.36,6.46,4.74,0.0,0.0
-1.22,5.76,4.74,0.0,0.0
-1.09,5.16,4.74,0.0,0.0
-0.98,4.64,4.74,0.0,0.0
-0.9,4.26,4.74,0.0,0.0
-0.8,3.78,4.74,0.0,0.0
-0.72,3.4,4.74,0.0,0.0
-0.63,2.98,4.74,0.0,0.0
-0.55,2.62,4.74,0.0,0.0
-0.5,2.39,4.74,0.0,0.0
-0.44,2.09,4.74,0.0,0.0
-0.4,1.91,4.74,0.0,0.0
-0.36,1.72,4.74,0.0,0.0
-0.32,1.49,4.74,0.0,0.0
-0.28,1.34,4.74,0.0,0.0
-0.55,2.6,4.74,0.0,0.0
-0.48,2.26,4.74,0.0,0.0
-0.25,1.2,4.74,0.0,0.0
-0.33,1.58,4.74,0.0,0.0
-0.35,1.68,4.74,0.0,0.0
-0.28,1.34,4.74,0.0,0.0
-0.32,1.54,4.74,0.0,0.0
-0.27,1.3,4.74,0.0,0.0
-0.26,1.26,4.74,0.0,0.0
-0.26,1.21,4.74,0.0,0.0
-0.34,1.62,4.74,0.0,0.0
-0.32,1.52,4.74,0.0,0.0
-0.3,1.42,4.74,0.0,0.0
-0.26,1.22,4.74,0.0,0.0
-0.24,1.13,4.74,0.0,0.0
-0.22,1.04,4.74,0.0,0.0
-0.2,0.94,4.74,0.0,0.0
-0.08,0.37,4.74,0.0,0.0
-0.15,0.72,4.74,0.0,0.0
-0.31,1.49,4.74,0.0,0.0
-0.39,1.84,4.74,0.0,0.0
-0.54,2.55,4.74,0.0,0.0
-0.48,2.29,4.74,0.0,0.0
-0.41,1.95,4.74,0.0,0.0
-0.12,0.56,4.74,0.0,0.0
0.38,-1.81,4.74,0.0,0.0
1.8,-8.51,4.74,0.0,0.0
3.94,-18.67,4.74,0.0,0.0
8.54,-40.46,4.74,0.0,0.0
9.97,-47.25,4.74,0.0,0.0
10.74,-50.91,4.74,0.0,0.0
12.78,-60.58,4.74,0.0,0.0
15.56,-73.77,4.74,0.0,0.0
17.17,-81.4,4.74,0.0,0.0
16.11,-76.37,4.74,0.0,0.0
14.65,-69.43,4.74,0.0,0.0
15.2,-72.05,4.74,0.0,0.0
16.55,-78.43,4.74,0.0,0.0
16.54,-78.41,4.74,0.0,0.0
16.55,-78.46,4.74,0.0,0.0
16.13,-76.46,4.74,0.0,0.0
17.39,-82.41,4.74,0.0,0.0
17.75,-84.14,4.74,0.0,0.0
18.31,-86.77,4.74,0.0,0.0
18.22,-86.34,4.74,0.0,0.0
18.65,-88.42,4.74,0.0,0.0
19.17,-90.85,4.74,0.0,0.0
19.16,-90.81,4.74,0.0,0.0
19.62,-93.01,4.74,0.0,0.0
19.74,-93.59,4.74,0.0,0.0
20.07,-95.12,4.74,0.0,0.0
21.09,-99.96,4.74,0.0,0.0
21.61,-102.43,4.74,0.0,0.0
22.71,-107.65,4.74,0.0,0.0
23.34,-110.64,4.74,0.0,0.0
23.43,-111.08,4.74,0.0,0.0
26.03,-123.37,4.74,0.0,0.0
27.33,-129.56,4.74,0.0,0.0
27.85,-132.0,4.74,0.0,0.0
27.69,-131.23,4.74,0.0,0.0
27.39,-129.84,4.74,0.0,0.0
27.23,-129.06,4.74,0.0,0.0
27.51,-130.39,4.74,0.0,0.0
28.32,-134.22,4.74,0.0,0.0
28.62,-135.64,4.74,0.0,0.0
28.52,-135.2,4.74,0.0,0.0
28.32,-134.25,4.74,0.0,0.0
28.25,-133.9,4.74,0.0,0.0
28.74,-136.24,4.74,0.0,0.0
28.16,-133.47,4.74,0.0,0.0
28.02,-132.81,4.74,0.0,0.0
27.62,-130.91,4.74,0.0,0.0
27.25,-129.14,4.74,0.0,0.0
26.98,-127.88,4.74,0.0,0.0
26.65,-126.31,4.74,0.0,0.0
26.46,-125.42,4.74,0.0,0.0
26.28,-124.59,4.74,0.0,0.0
26.13,-123.87,4.74,0.0,0.0
26.01,-123.28,4.74,0.0,0.0
26.03,-123.38,4.74,0.0,0.0
26.13,-123.86,4.74,0.0,0.0
26.32,-124.74,4.74,0.0,0.0
26.23,-124.31,4.74,0.0,0.0
26.13,-123.87,4.74,0.0,0.0
26.07,-123.58,4.74,0.0,0.0
26.06,-123.52,4.74,0.0,0.0
26.02,-123.32,4.74,0.0,0.0
26.06,-123.54,4.74,0.0,0.0
26.0,-123.26,4.74,0.0,0.0
25.94,-122.95,4.74,0.0,0.0
25.87,-122.64,4.74,0.0,0.0
25.79,-122.23,4.74,0.0,0.0
25.9,-122.77,4.74,0.0,0.0
25.75,-122.04,4.74,0.0,0.0
25.78,-122.19,4.74,0.0,0.0
25.69,-121.79,4.74,0.0,0.0
25.8,-122.27,4.74,0.0,0.0
25.65,-121.59,4.74,0.0,0.0
25.72,-121.92,4.74,0.0,0.0
25.74,-122.0,4.74,0.0,0.0
25.91,-122.81,4.74,0.0,0.0
26.02,-123.36,4.74,0.0,0.0
25.99,-123.18,4.74,0.0,0.0
26.01,-123.27,4.74,0.0,0.0
25.93,-122.93,4.74,0.0,0.0
25.98,-123.13,4.74,0.0,0.0
25.9,-122.78,4.74,0.0,0.0
25.98,-123.13,4.74,0.0,0.0
25.76,-122.11,4.74,0.0,0.0
25.81,-122.34,4.74,0.0,0.0
25.81,-122.32,4.74,0.0,0.0
25.86,-122.57,4.74,0.0,0.0
26.0,-123.25,4.74,0.0,0.0
25.8,-122.28,4.74,0.0,0.0
25.92,-122.87,4.74,0.0,0.0
25.77,-122.16,4.74,0.0,0.0
25.91,-122.82,4.74,0.0,0.0
25.84,-122.47,4.74,0.0,0.0
26.0,-123.22,4.74,0.0,0.0
25.9,-122.78,4.74,0.0,0.0
26.06,-123.54,4.74,0.0,0.0
25.95,-122.99,4.74,0.0,0.0
26.1,-123.73,4.74,0.0,0.0
26.05,-123.49,4.74,0.0,0.0
26.19,-124.15,4.74,0.0,0.0
26.21,-124.26,4.74,0.0,0.0
26.33,-124.79,4.74,0.0,0.0
26.24,-124.39,4.74,0.0,0.0
26.2,-124.19,4.74,0.0,0.0
26.05,-123.49,4.74,0.0,0.0
25.89,-122.74,4.74,0.0,0.0
26.1,-123.7,4.74,0.0,0.0
25.92,-122.85,4.74,0.0,0.0
26.0,-123.22,4.74,0.0,0.0
26.11,-123.78,4.74,0.0,0.0
26.16,-123.98,4.74,0.0,0.0
26.34,-124.84,4.74,0.0,0.0
26.24,-124.38,4.74,0.0,0.0
26.52,-125.71,4.74,0.0,0.0
26.33,-124.8,4.74,0.0,0.0
26.4,-125.14,4.74,0.0,0.0
26.34,-124.84,4.74,0.0,0.0
26.31,-124.71,4.74,0.0,0.0
26.4,-125.11,4.74,0.0,0.0
26.36,-124.95,4.74,0.0,0.0
26.51,-125.64,4.74,0.0,0.0
26.72,-126.65,4.74,0.0,0.0
27.32,-129.5,4.74,0.0,0.0
27.58,-130.73,4.74,0.0,0.0
28.23,-133.81,4.74,0.0,0.0
29.04,-137.64,4.74,0.0,0.0
31.06,-147.24,4.74,0.0,0.0
32.47,-153.92,4.74,0.0,0.0
32.6,-154.52,4.74,0.0,0.0
32.36,-153.37,4.74,0.0,0.0
32.33,-153.23,4.74,0.0,0.0
32.23,-152.76,4.74,0.0,0.0
32.0,-151.68,4.74,0.0,0.0
31.91,-151.23,4.74,0.0,0.0
31.64,-150.0,4.74,0.0,0.0
31.56,-149.61,4.74,0.0,0.0
31.28,-148.25,4.74,0.0,0.0
31.3,-148.37,4.74,0.0,0.0
31.25,-148.14,4.74,0.0,0.0
31.03,-147.11,4.74,0.0,0.0
30.96,-146.75,4.74,0.0,0.0
30.79,-145.94,4.74,0.0,0.0
30.91,-146.53,4.74,0.0,0.0
30.64,-145.23,4.74,0.0,0.0
30.55,-144.82,4.74,0.0,0.0
30.28,-143.53,4.74,0.0,0.0
30.28,-143.51,4.74,0.0,0.0
30.17,-143.02,4.74,0.0,0.0
30.1,-142.66,4.74,0.0,0.0
30.0,-142.2,4.74,0.0,0.0
29.95,-141.98,4.74,0.0,0.0
29.9,-141.75,4.74,0.0,0.0
29.95,-141.96,4.74,0.0,0.0
30.04,-142.37,4.74,0.0,0.0
30.02,-142.3,4.74,0.0,0.0
29.95,-141.98,4.74,0.0,0.0
30.01,-142.26,4.74,0.0,0.0
29.86,-141.56,4.74,0.0,0.0
29.99,-142.15,4.74,0.0,0.0
29.93,-141.85,4.74,0.0,0.0
29.97,-142.05,4.74,0.0,0.0
29.89,-141.68,4.74,0.0,0.0
30.05,-142.45,4.74,0.0,0.0
29.91,-141.76,4.74,0.0,0.0
30.01,-142.25,4.74,0.0,0.0
29.92,-141.8,4.74,0.0,0.0
30.0,-142.2,4.74,0.0,0.0
29.85,-141.5,4.74,0.0,0.0
29.91,-141.77,4.74,0.0,0.0
29.95,-141.95,4.74,0.0,0.0
29.91,-141.78,4.74,0.0,0.0
29.9,-141.74,4.74,0.0,0.0
29.95,-141.95,4.74,0.0,0.0
29.91,-141.75,4.74,0.0,0.0
29.93,-141.85,4.74,0.0,0.0
30.09,-142.64,4.74,0.0,0.0
30.14,-142.87,4.74,0.0,0.0
29.34,-139.09,4.74,0.0,0.0
27.53,-130.47,4.74,0.0,0.0
21.4,-101.45,4.74,0.0,0.0
7.05,-33.4,4.74,0.0,0.0
-8.81,41.76,4.74,0.0,0.0
-23.22,110.06,4.74,0.0,0.0
-21.53,102.06,4.74,0.0,0.0
-19.35,91.72,4.74,0.0,0.0
-17.42,82.55,4.74,0.0,0.0
-15.66,74.24,4.74,0.0,0.0
-14.1,66.81,4.74,0.0,0.0
-12.67,60.05,4.74,0.0,0.0
-11.39,53.99,4.74,0.0,0.0
-10.24,48.53,4.74,0.0,0.0
-9.21,43.65,4.74,0.0,0.0
-8.28,39.26,4.74,0.0,0.0
-7.47,35.39,4.74,0.0,0.0
-6.71,31.82,4.74,0.0,0.0
-6.04,28.64,4.74,0.0,0.0
-5.45,25.83,4.74,0.0,0.0
-4.9,23.22,4.74,0.0,0.0
-4.41,20.93,4.74,0.0,0.0
-3.97,18.81,4.74,0.0,0.0
-3.55,16.84,4.74,0.0,0.0
-3.2,15.16,4.74,0.0,0.0
-2.87,13.59,4.74,0.0,0.0
-2.59,12.26,4.74,0.0,0.0
-2.32,10.97,4.74,0.0,0.0
-2.09,9.91,4.74,0.0,0.0
-1.87,8.89,4.74,0.0,0.0
-1.7,8.05,4.74,0.0,0.0
-1.54,7.28,4.74,0.0,0.0
-1.38,6.52,4.74,0.0,0.0
-1.24,5.9,4.74,0.0,0.0
-1.11,5.28,4.74,0.0,0.0
-1.0,4.72,4.74,0.0,0.0
-0.88,4.17,4.74,0.0,0.0
-0.79,3.72,4.74,0.0,0.0
-0.7,3.32,4.74,0.0,0.0
-0.64,3.02,4.74,0.0,0.0
-0.58,2.74,4.74,0.0,0.0
-0.52,2.47,4.74,0.0,0.0
-0.47,2.22,4.74,0.0,0.0
-0.41,1.95,4.74,0.0,0.0
-0.38,1.78,4.74,0.0,0.0
-0.32,1.52,4.74,0.0,0.0
-0.28,1.31,4.74,0.0,0.0
-0.24,1.15,4.74,0.0,0.0
-0.22,1.04,4.74,0.0,0.0
-0.21,0.99,4.74,0.0,0.0
-0.19,0.92,4.74,0.0,0.0
-0.19,0.88,4.74,0.0,0.0
-0.17,0.79,4.74,0.0,0.0
-0.15,0.71,4.74,0.0,0.0
-0.14,0.64,4.74,0.0,0.0
-0.12,0.55,4.74,0.0,0.0
-0.09,0.44,4.74,0.0,0.0
-0.07,0.34,4.74,0.0,0.0
-0.06,0.31,4.74,0.0,0.0
-0.05,0.22,4.74,0.0,0.0
-0.04,0.17,4.74,0.0,0.0
-0.03,0.15,4.74,0.0,0.0
-0.04,0.19,4.74,0.0,0.0
-0.03,0.15,4.74,0.0,0.0
-0.03,0.16,4.74,0.0,0.0
-0.02,0.09,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.0,0.01,4.74,0.0,0.0
0.0,-0.02,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
-0.0,0.02,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.01,0.07,4.74,0.0,0.0
-0.01,0.06,4.74,0.0,0.0
-0.0,0.0,4.74,0.0,0.0
-0.0,0.0,4.74,0.0,0.0
0.01,-0.03,4.74,0.0,0.0
0.01,-0.02,4.74,0.0,0.0
0.0,-0.02,4.74,0.0,0.0
0.0,-0.02,4.74,0.0,0.0
0.02,-0.07,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.01,-0.03,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.03,-0.16,4.74,0.0,0.0
0.04,-0.17,4.74,0.0,0.0
0.03,-0.13,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.02,-0.07,4.73,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.01,-0.02,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.02,-0.07,4.74,0.0,0.0
0.01,-0.07,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.01,-0.07,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.03,-0.13,4.74,0.0,0.0
0.03,-0.14,4.74,0.0,0.0
0.03,-0.13,4.74,0.0,0.0
0.03,-0.14,4.74,0.0,0.0
0.03,-0.16,4.74,0.0,0.0
0.04,-0.2,4.74,0.0,0.0
0.03,-0.15,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.03,-0.15,4.74,0.0,0.0
0.03,-0.14,4.74,0.0,0.0
0.04,-0.18,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.03,-0.12,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.02,-0.12,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.01,-0.07,4.74,0.0,0.0
0.01,-0.03,4.74,0.0,0.0
-0.01,0.06,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.01,0.04,4.74,0.0,0.0
-0.01,0.04,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
-0.0,0.02,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.02,0.07,4.74,0.0,0.0
-0.0,0.01,4.74,0.0,0.0
-0.01,0.04,4.74,0.0,0.0
-0.0,0.0,4.74,0.0,0.0
0.0,-0.02,4.74,0.0,0.0
-0.01,0.03,4.74,0.0,0.0
-0.01,0.03,4.74,0.0,0.0
-0.0,0.0,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.03,-0.12,4.74,0.0,0.0
0.03,-0.16,4.74,0.0,0.0
0.03,-0.12,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.02,-0.1,4.74,0.0,0.0
0.01,-0.03,4.74,0.0,0.0
0.0,-0.0,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.03,-0.12,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.01,-0.07,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.02,-0.07,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.0,-0.02,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
-0.01,0.05,4.74,0.0,0.0
-0.02,0.1,4.74,0.0,0.0
-0.02,0.09,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
0.01,-0.06,4.74,0.0,0.0
0.02,-0.08,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.01,-0.04,4.74,0.0,0.0
-0.0,0.02,4.74,0.0,0.0
0.0,-0.01,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.01,-0.05,4.74,0.0,0.0
0.01,-0.07,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.03,-0.14,4.74,0.0,0.0
0.02,-0.09,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
0.03,-0.13,4.74,0.0,0.0
0.02,-0.12,4.74,0.0,0.0
0.03,-0.13,4.74,0.0,0.0
0.06,-0.29,4.74,0.0,0.0
0.05,-0.26,4.74,0.0,0.0
0.05,-0.26,4.74,0.0,0.0
0.04,-0.21,4.74,0.0,0.0
0.04,-0.18,4.74,0.0,0.0
0.05,-0.25,4.74,0.0,0.0
0.02,-0.11,4.74,0.0,0.0
-0.72,3.43,4.74,0.0,0.0
1.36,-6.44,4.74,0.0,0.0
0.61,-2.87,4.74,0.0,0.0
0.04,-0.11,2.42,0.0,0.0
-0.17,0.27,1.6,0.0,0.0
-0.15,0.16,1.09,0.0,0.0
-0.13,0.11,0.8,0.0,0.0
-0.11,0.07,0.6,0.0,0.0
-0.08,0.04,0.51,0.0,0.0
-0.07,0.03,0.48,0.0,0.0
-0.05,0.02,0.43,0.0,0.0
-0.05,0.02,0.42,0.0,0.0
-0.04,0.02,0.44,0.0,0.0
-0.03,0.02,0.47,0.0,0.0
-0.02,0.01,0.46,0.0,0.0
-0.01,0.0,0.47,0.0,0.0
-0.02,0.01,0.45,0.0,0.0
-0.02,0.01,0.46,0.0,0.0
-0.02,0.01,0.44,0.0,0.0
-0.04,0.02,0.44,0.0,0.0
-0.05,0.02,0.43,0.0,0.0
-0.06,0.03,0.46,0.0,0.0
-0.05,0.02,0.46,0.0,0.0
-0.05,0.02,0.46,0.0,0.0
-0.05,0.02,0.45,0.0,0.0
-0.04,0.02,0.46,0.0,0.0
-0.03,0.02,0.45,0.0,0.0
-0.02,0.01,0.46,0.0,0.0
-0.01,0.0,0.45,0.0,0.0
0.01,-0.0,0.47,0.0,0.0
0.01,-0.0,0.46,0.0,0.0
0.01,-0.0,0.47,0.0,0.0
0.02,-0.01,0.46,0.0,0.0
0.02,-0.01,0.47,0.0,0.0
0.02,-0.01,0.46,0.0,0.0
0.02,-0.01,0.47,0.0,0.0
0.03,-0.01,0.46,0.0,0.0
0.01,-0.0,0.47,0.0,0.0
0.01,-0.01,0.46,0.0,0.0
0.03,-0.02,0.48,0.0,0.0
0.03,-0.01,0.47,0.0,0.0
0.03,-0.02,0.47,0.0,0.0
0.04,-0.02,0.46,0.0,0.0
0.03,-0.01,0.47,0.0,0.0
0.03,-0.02,0.46,0.0,0.0
0.03,-0.01,0.47,0.0,0.0
0.03,-0.02,0.46,0.0,0.0
0.04,-0.02,0.46,0.0,0.0
0.03,-0.01,0.45,0.0,0.0
0.04,-0.02,0.45,0.0,0.0
0.04,-0.02,0.45,0.0,0.0
0.05,-0.02,0.46,0.0,0.0
0.05,-0.02,0.46,0.0,0.0
0.06,-0.03,0.46,0.0,0.0
0.06,-0.03,0.45,0.0,0.0
0.06,-0.03,0.45,0.0,0.0
0.06,-0.03,0.45,0.0,0.0
0.07,-0.03,0.46,0.0,0.0
0.07,-0.03,0.45,0.0,0.0
0.05,-0.02,0.45,0.0,0.0
0.06,-0.02,0.44,0.0,0.0
0.05,-0.02,0.45,0.0,0.0
0.05,-0.02,0.43,0.0,0.0
0.05,-0.02,0.45,0.0,0.0
0.05,-0.02,0.44,0.0,0.0
-0.15,0.07,0.44,0.0,0.0
-0.15,1.57,10.22,0.0,0.0
-0.14,1.42,10.23,0.0,0.0
-0.13,1.34,10.23,0.0,0.0
-0.14,1.38,10.23,0.0,0.0
-0.12,1.24,10.23,0.0,0.0
-0.12,1.18,10.23,0.0,0.0
-0.11,1.12,10.23,0.0,0.0
-0.1,1.01,10.23,0.0,0.0
-0.09,0.91,10.23,0.0,0.0
-0.08,0.82,10.23,0.0,0.0
-0.07,0.74,10.23,0.0,0.0
-0.06,0.6,10.23,0.0,0.0
-0.05,0.48,10.23,0.0,0.0
-0.04,0.37,10.23,0.0,0.0
-0.02,0.22,10.23,0.0,0.0
-0.04,0.37,10.23,0.0,0.0
-0.04,0.4,10.23,0.0,0.0
-0.03,0.36,10.23,0.0,0.0
-0.03,0.26,10.23,0.0,0.0
-0.02,0.18,10.23,0.0,0.0
-0.01,0.1,10.23,0.0,0.0
-0.0,0.03,10.23,0.0,0.0
0.0,-0.03,10.23,0.0,0.0
0.02,-0.21,10.22,0.0,0.0
0.01,-0.13,10.22,0.0,0.0
0.03,-0.3,10.23,0.0,0.0
0.02,-0.1,4.93,0.0,0.0
0.02,-0.06,2.64,0.0,0.0
0.02,-0.03,1.52,0.0,0.0
0.01,-0.01,1.03,0.0,0.0
0.01,-0.0,0.75,0.0,0.0
0.01,-0.01,0.65,0.0,0.0
0.0,-0.0,0.56,0.0,0.0
0.02,-0.01,0.55,0.0,0.0
0.01,-0.01,0.52,0.0,0.0
-0.01,0.0,0.52,0.0,0.0
0.0,-0.0,0.5,0.0,0.0
0.0,-0.0,0.51,0.0,0.0
0.0,-0.0,0.49,0.0,0.0
0.0,-0.0,0.48,0.0,0.0
0.0,-0.0,0.48,0.0,0.0
-0.01,0.01,0.49,0.0,0.0
0.01,-0.01,0.47,0.0,0.0
